"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/04/2025 08:00:00 - 14/04/2025 09:00:00","BZN|MK","Without Sequence","127.51","",""
"14/04/2025 09:00:00 - 14/04/2025 10:00:00","BZN|MK","Without Sequence","109.99","",""
"14/04/2025 10:00:00 - 14/04/2025 11:00:00","BZN|MK","Without Sequence","95.08","",""
"14/04/2025 11:00:00 - 14/04/2025 12:00:00","BZN|MK","Without Sequence","77.24","",""
"14/04/2025 12:00:00 - 14/04/2025 13:00:00","BZN|MK","Without Sequence","65.01","",""
"14/04/2025 13:00:00 - 14/04/2025 14:00:00","BZN|MK","Without Sequence","65.61","",""
"14/04/2025 14:00:00 - 14/04/2025 15:00:00","BZN|MK","Without Sequence","59.59","",""
"14/04/2025 15:00:00 - 14/04/2025 16:00:00","BZN|MK","Without Sequence","87.47","",""
"14/04/2025 16:00:00 - 14/04/2025 17:00:00","BZN|MK","Without Sequence","100.00","",""
"14/04/2025 17:00:00 - 14/04/2025 18:00:00","BZN|MK","Without Sequence","121.50","",""
"14/04/2025 18:00:00 - 14/04/2025 19:00:00","BZN|MK","Without Sequence","159.38","",""
"14/04/2025 19:00:00 - 14/04/2025 20:00:00","BZN|MK","Without Sequence","177.05","",""
"14/04/2025 20:00:00 - 14/04/2025 21:00:00","BZN|MK","Without Sequence","169.98","",""
"14/04/2025 21:00:00 - 14/04/2025 22:00:00","BZN|MK","Without Sequence","141.58","",""
"14/04/2025 22:00:00 - 14/04/2025 23:00:00","BZN|MK","Without Sequence","125.99","",""
"14/04/2025 23:00:00 - 15/04/2025 00:00:00","BZN|MK","Without Sequence","111.61","",""
"15/04/2025 00:00:00 - 15/04/2025 01:00:00","BZN|MK","Without Sequence","97.51","",""
"15/04/2025 01:00:00 - 15/04/2025 02:00:00","BZN|MK","Without Sequence","83.83","",""
"15/04/2025 02:00:00 - 15/04/2025 03:00:00","BZN|MK","Without Sequence","77.22","",""
"15/04/2025 03:00:00 - 15/04/2025 04:00:00","BZN|MK","Without Sequence","72.67","",""
"15/04/2025 04:00:00 - 15/04/2025 05:00:00","BZN|MK","Without Sequence","80.11","",""
"15/04/2025 05:00:00 - 15/04/2025 06:00:00","BZN|MK","Without Sequence","96.86","",""
"15/04/2025 06:00:00 - 15/04/2025 07:00:00","BZN|MK","Without Sequence","119.33","",""
"15/04/2025 07:00:00 - 15/04/2025 08:00:00","BZN|MK","Without Sequence","137.56","",""
"15/04/2025 08:00:00 - 15/04/2025 09:00:00","BZN|MK","Without Sequence","130.59","",""
"15/04/2025 09:00:00 - 15/04/2025 10:00:00","BZN|MK","Without Sequence","111.16","",""
"15/04/2025 10:00:00 - 15/04/2025 11:00:00","BZN|MK","Without Sequence","94.35","",""
"15/04/2025 11:00:00 - 15/04/2025 12:00:00","BZN|MK","Without Sequence","91.70","",""
"15/04/2025 12:00:00 - 15/04/2025 13:00:00","BZN|MK","Without Sequence","93.50","",""
"15/04/2025 13:00:00 - 15/04/2025 14:00:00","BZN|MK","Without Sequence","89.99","",""
"15/04/2025 14:00:00 - 15/04/2025 15:00:00","BZN|MK","Without Sequence","82.10","",""
"15/04/2025 15:00:00 - 15/04/2025 16:00:00","BZN|MK","Without Sequence","85.01","",""
"15/04/2025 16:00:00 - 15/04/2025 17:00:00","BZN|MK","Without Sequence","91.09","",""
"15/04/2025 17:00:00 - 15/04/2025 18:00:00","BZN|MK","Without Sequence","107.63","",""
"15/04/2025 18:00:00 - 15/04/2025 19:00:00","BZN|MK","Without Sequence","140.96","",""
"15/04/2025 19:00:00 - 15/04/2025 20:00:00","BZN|MK","Without Sequence","190.19","",""
"15/04/2025 20:00:00 - 15/04/2025 21:00:00","BZN|MK","Without Sequence","180.04","",""
"15/04/2025 21:00:00 - 15/04/2025 22:00:00","BZN|MK","Without Sequence","134.40","",""
"15/04/2025 22:00:00 - 15/04/2025 23:00:00","BZN|MK","Without Sequence","116.09","",""
"15/04/2025 23:00:00 - 16/04/2025 00:00:00","BZN|MK","Without Sequence","103.22","",""
"16/04/2025 00:00:00 - 16/04/2025 01:00:00","BZN|MK","Without Sequence","113.77","",""
"16/04/2025 01:00:00 - 16/04/2025 02:00:00","BZN|MK","Without Sequence","105.70","",""
"16/04/2025 02:00:00 - 16/04/2025 03:00:00","BZN|MK","Without Sequence","97.89","",""
"16/04/2025 03:00:00 - 16/04/2025 04:00:00","BZN|MK","Without Sequence","93.37","",""
"16/04/2025 04:00:00 - 16/04/2025 05:00:00","BZN|MK","Without Sequence","97.85","",""
"16/04/2025 05:00:00 - 16/04/2025 06:00:00","BZN|MK","Without Sequence","101.33","",""
"16/04/2025 06:00:00 - 16/04/2025 07:00:00","BZN|MK","Without Sequence","120.37","",""
"16/04/2025 07:00:00 - 16/04/2025 08:00:00","BZN|MK","Without Sequence","130.72","",""
"16/04/2025 08:00:00 - 16/04/2025 09:00:00","BZN|MK","Without Sequence","109.01","",""
"16/04/2025 09:00:00 - 16/04/2025 10:00:00","BZN|MK","Without Sequence","89.79","",""
"16/04/2025 10:00:00 - 16/04/2025 11:00:00","BZN|MK","Without Sequence","65.94","",""
"16/04/2025 11:00:00 - 16/04/2025 12:00:00","BZN|MK","Without Sequence","45.65","",""
"16/04/2025 12:00:00 - 16/04/2025 13:00:00","BZN|MK","Without Sequence","36.05","",""
"16/04/2025 13:00:00 - 16/04/2025 14:00:00","BZN|MK","Without Sequence","32.93","",""
"16/04/2025 14:00:00 - 16/04/2025 15:00:00","BZN|MK","Without Sequence","43.73","",""
"16/04/2025 15:00:00 - 16/04/2025 16:00:00","BZN|MK","Without Sequence","62.53","",""
"16/04/2025 16:00:00 - 16/04/2025 17:00:00","BZN|MK","Without Sequence","87.48","",""
"16/04/2025 17:00:00 - 16/04/2025 18:00:00","BZN|MK","Without Sequence","100.22","",""
"16/04/2025 18:00:00 - 16/04/2025 19:00:00","BZN|MK","Without Sequence","124.81","",""
"16/04/2025 19:00:00 - 16/04/2025 20:00:00","BZN|MK","Without Sequence","158.77","",""
"16/04/2025 20:00:00 - 16/04/2025 21:00:00","BZN|MK","Without Sequence","154.24","",""
"16/04/2025 21:00:00 - 16/04/2025 22:00:00","BZN|MK","Without Sequence","123.57","",""
"16/04/2025 22:00:00 - 16/04/2025 23:00:00","BZN|MK","Without Sequence","112.02","",""
"16/04/2025 23:00:00 - 17/04/2025 00:00:00","BZN|MK","Without Sequence","104.99","",""
"17/04/2025 00:00:00 - 17/04/2025 01:00:00","BZN|MK","Without Sequence","97.75","",""
"17/04/2025 01:00:00 - 17/04/2025 02:00:00","BZN|MK","Without Sequence","92.74","",""
"17/04/2025 02:00:00 - 17/04/2025 03:00:00","BZN|MK","Without Sequence","87.23","",""
"17/04/2025 03:00:00 - 17/04/2025 04:00:00","BZN|MK","Without Sequence","85.57","",""
"17/04/2025 04:00:00 - 17/04/2025 05:00:00","BZN|MK","Without Sequence","95.20","",""
"17/04/2025 05:00:00 - 17/04/2025 06:00:00","BZN|MK","Without Sequence","102.18","",""
"17/04/2025 06:00:00 - 17/04/2025 07:00:00","BZN|MK","Without Sequence","111.51","",""
"17/04/2025 07:00:00 - 17/04/2025 08:00:00","BZN|MK","Without Sequence","121.00","",""
"17/04/2025 08:00:00 - 17/04/2025 09:00:00","BZN|MK","Without Sequence","107.29","",""
"17/04/2025 09:00:00 - 17/04/2025 10:00:00","BZN|MK","Without Sequence","75.99","",""
"17/04/2025 10:00:00 - 17/04/2025 11:00:00","BZN|MK","Without Sequence","49.40","",""
"17/04/2025 11:00:00 - 17/04/2025 12:00:00","BZN|MK","Without Sequence","33.12","",""
"17/04/2025 12:00:00 - 17/04/2025 13:00:00","BZN|MK","Without Sequence","26.56","",""
"17/04/2025 13:00:00 - 17/04/2025 14:00:00","BZN|MK","Without Sequence","29.97","",""
"17/04/2025 14:00:00 - 17/04/2025 15:00:00","BZN|MK","Without Sequence","39.86","",""
"17/04/2025 15:00:00 - 17/04/2025 16:00:00","BZN|MK","Without Sequence","51.04","",""
"17/04/2025 16:00:00 - 17/04/2025 17:00:00","BZN|MK","Without Sequence","74.98","",""
"17/04/2025 17:00:00 - 17/04/2025 18:00:00","BZN|MK","Without Sequence","95.83","",""
"17/04/2025 18:00:00 - 17/04/2025 19:00:00","BZN|MK","Without Sequence","115.94","",""
"17/04/2025 19:00:00 - 17/04/2025 20:00:00","BZN|MK","Without Sequence","151.40","",""
"17/04/2025 20:00:00 - 17/04/2025 21:00:00","BZN|MK","Without Sequence","147.42","",""
"17/04/2025 21:00:00 - 17/04/2025 22:00:00","BZN|MK","Without Sequence","116.08","",""
"17/04/2025 22:00:00 - 17/04/2025 23:00:00","BZN|MK","Without Sequence","105.61","",""
"17/04/2025 23:00:00 - 18/04/2025 00:00:00","BZN|MK","Without Sequence","92.81","",""
"18/04/2025 00:00:00 - 18/04/2025 01:00:00","BZN|MK","Without Sequence","95.00","",""
"18/04/2025 01:00:00 - 18/04/2025 02:00:00","BZN|MK","Without Sequence","89.53","",""
"18/04/2025 02:00:00 - 18/04/2025 03:00:00","BZN|MK","Without Sequence","85.21","",""
"18/04/2025 03:00:00 - 18/04/2025 04:00:00","BZN|MK","Without Sequence","83.39","",""
"18/04/2025 04:00:00 - 18/04/2025 05:00:00","BZN|MK","Without Sequence","85.05","",""
"18/04/2025 05:00:00 - 18/04/2025 06:00:00","BZN|MK","Without Sequence","87.24","",""
"18/04/2025 06:00:00 - 18/04/2025 07:00:00","BZN|MK","Without Sequence","89.99","",""
"18/04/2025 07:00:00 - 18/04/2025 08:00:00","BZN|MK","Without Sequence","85.61","",""
"18/04/2025 08:00:00 - 18/04/2025 09:00:00","BZN|MK","Without Sequence","65.06","",""
"18/04/2025 09:00:00 - 18/04/2025 10:00:00","BZN|MK","Without Sequence","31.48","",""
"18/04/2025 10:00:00 - 18/04/2025 11:00:00","BZN|MK","Without Sequence","5.60","",""
"18/04/2025 11:00:00 - 18/04/2025 12:00:00","BZN|MK","Without Sequence","5.00","",""
"18/04/2025 12:00:00 - 18/04/2025 13:00:00","BZN|MK","Without Sequence","3.65","",""
"18/04/2025 13:00:00 - 18/04/2025 14:00:00","BZN|MK","Without Sequence","25.00","",""
"18/04/2025 14:00:00 - 18/04/2025 15:00:00","BZN|MK","Without Sequence","25.04","",""
"18/04/2025 15:00:00 - 18/04/2025 16:00:00","BZN|MK","Without Sequence","10.11","",""
"18/04/2025 16:00:00 - 18/04/2025 17:00:00","BZN|MK","Without Sequence","50.01","",""
"18/04/2025 17:00:00 - 18/04/2025 18:00:00","BZN|MK","Without Sequence","89.61","",""
"18/04/2025 18:00:00 - 18/04/2025 19:00:00","BZN|MK","Without Sequence","111.28","",""
"18/04/2025 19:00:00 - 18/04/2025 20:00:00","BZN|MK","Without Sequence","135.85","",""
"18/04/2025 20:00:00 - 18/04/2025 21:00:00","BZN|MK","Without Sequence","140.06","",""
"18/04/2025 21:00:00 - 18/04/2025 22:00:00","BZN|MK","Without Sequence","115.02","",""
"18/04/2025 22:00:00 - 18/04/2025 23:00:00","BZN|MK","Without Sequence","109.99","",""
"18/04/2025 23:00:00 - 19/04/2025 00:00:00","BZN|MK","Without Sequence","104.99","",""
"19/04/2025 00:00:00 - 19/04/2025 01:00:00","BZN|MK","Without Sequence","105.09","",""
"19/04/2025 01:00:00 - 19/04/2025 02:00:00","BZN|MK","Without Sequence","99.99","",""
"19/04/2025 02:00:00 - 19/04/2025 03:00:00","BZN|MK","Without Sequence","94.99","",""
"19/04/2025 03:00:00 - 19/04/2025 04:00:00","BZN|MK","Without Sequence","94.99","",""
"19/04/2025 04:00:00 - 19/04/2025 05:00:00","BZN|MK","Without Sequence","94.96","",""
"19/04/2025 05:00:00 - 19/04/2025 06:00:00","BZN|MK","Without Sequence","94.99","",""
"19/04/2025 06:00:00 - 19/04/2025 07:00:00","BZN|MK","Without Sequence","99.63","",""
"19/04/2025 07:00:00 - 19/04/2025 08:00:00","BZN|MK","Without Sequence","97.70","",""
"19/04/2025 08:00:00 - 19/04/2025 09:00:00","BZN|MK","Without Sequence","85.59","",""
"19/04/2025 09:00:00 - 19/04/2025 10:00:00","BZN|MK","Without Sequence","28.05","",""
"19/04/2025 10:00:00 - 19/04/2025 11:00:00","BZN|MK","Without Sequence","9.82","",""
"19/04/2025 11:00:00 - 19/04/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"19/04/2025 12:00:00 - 19/04/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"19/04/2025 13:00:00 - 19/04/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"19/04/2025 14:00:00 - 19/04/2025 15:00:00","BZN|MK","Without Sequence","0.11","",""
"19/04/2025 15:00:00 - 19/04/2025 16:00:00","BZN|MK","Without Sequence","1.01","",""
"19/04/2025 16:00:00 - 19/04/2025 17:00:00","BZN|MK","Without Sequence","31.66","",""
"19/04/2025 17:00:00 - 19/04/2025 18:00:00","BZN|MK","Without Sequence","86.07","",""
"19/04/2025 18:00:00 - 19/04/2025 19:00:00","BZN|MK","Without Sequence","113.00","",""
"19/04/2025 19:00:00 - 19/04/2025 20:00:00","BZN|MK","Without Sequence","141.27","",""
"19/04/2025 20:00:00 - 19/04/2025 21:00:00","BZN|MK","Without Sequence","143.48","",""
"19/04/2025 21:00:00 - 19/04/2025 22:00:00","BZN|MK","Without Sequence","119.22","",""
"19/04/2025 22:00:00 - 19/04/2025 23:00:00","BZN|MK","Without Sequence","117.10","",""
"19/04/2025 23:00:00 - 20/04/2025 00:00:00","BZN|MK","Without Sequence","108.02","",""
"20/04/2025 00:00:00 - 20/04/2025 01:00:00","BZN|MK","Without Sequence","104.03","",""
"20/04/2025 01:00:00 - 20/04/2025 02:00:00","BZN|MK","Without Sequence","94.99","",""
"20/04/2025 02:00:00 - 20/04/2025 03:00:00","BZN|MK","Without Sequence","88.19","",""
"20/04/2025 03:00:00 - 20/04/2025 04:00:00","BZN|MK","Without Sequence","85.53","",""
"20/04/2025 04:00:00 - 20/04/2025 05:00:00","BZN|MK","Without Sequence","83.09","",""
"20/04/2025 05:00:00 - 20/04/2025 06:00:00","BZN|MK","Without Sequence","87.03","",""
"20/04/2025 06:00:00 - 20/04/2025 07:00:00","BZN|MK","Without Sequence","88.00","",""
"20/04/2025 07:00:00 - 20/04/2025 08:00:00","BZN|MK","Without Sequence","79.98","",""
"20/04/2025 08:00:00 - 20/04/2025 09:00:00","BZN|MK","Without Sequence","59.72","",""
"20/04/2025 09:00:00 - 20/04/2025 10:00:00","BZN|MK","Without Sequence","15.02","",""
"20/04/2025 10:00:00 - 20/04/2025 11:00:00","BZN|MK","Without Sequence","0.10","",""
"20/04/2025 11:00:00 - 20/04/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"20/04/2025 12:00:00 - 20/04/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"20/04/2025 13:00:00 - 20/04/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"20/04/2025 14:00:00 - 20/04/2025 15:00:00","BZN|MK","Without Sequence","0.10","",""
"20/04/2025 15:00:00 - 20/04/2025 16:00:00","BZN|MK","Without Sequence","0.10","",""
"20/04/2025 16:00:00 - 20/04/2025 17:00:00","BZN|MK","Without Sequence","1.43","",""
"20/04/2025 17:00:00 - 20/04/2025 18:00:00","BZN|MK","Without Sequence","55.05","",""
"20/04/2025 18:00:00 - 20/04/2025 19:00:00","BZN|MK","Without Sequence","93.37","",""
"20/04/2025 19:00:00 - 20/04/2025 20:00:00","BZN|MK","Without Sequence","128.05","",""
"20/04/2025 20:00:00 - 20/04/2025 21:00:00","BZN|MK","Without Sequence","137.61","",""
"20/04/2025 21:00:00 - 20/04/2025 22:00:00","BZN|MK","Without Sequence","120.88","",""
"20/04/2025 22:00:00 - 20/04/2025 23:00:00","BZN|MK","Without Sequence","113.00","",""
"20/04/2025 23:00:00 - 21/04/2025 00:00:00","BZN|MK","Without Sequence","103.01","",""
"21/04/2025 00:00:00 - 21/04/2025 01:00:00","BZN|MK","Without Sequence","105.89","",""
"21/04/2025 01:00:00 - 21/04/2025 02:00:00","BZN|MK","Without Sequence","103.78","",""
"21/04/2025 02:00:00 - 21/04/2025 03:00:00","BZN|MK","Without Sequence","99.12","",""
"21/04/2025 03:00:00 - 21/04/2025 04:00:00","BZN|MK","Without Sequence","95.97","",""
"21/04/2025 04:00:00 - 21/04/2025 05:00:00","BZN|MK","Without Sequence","97.00","",""
"21/04/2025 05:00:00 - 21/04/2025 06:00:00","BZN|MK","Without Sequence","98.09","",""
"21/04/2025 06:00:00 - 21/04/2025 07:00:00","BZN|MK","Without Sequence","93.32","",""
"21/04/2025 07:00:00 - 21/04/2025 08:00:00","BZN|MK","Without Sequence","83.01","",""
"21/04/2025 08:00:00 - 21/04/2025 09:00:00","BZN|MK","Without Sequence","53.91","",""
"21/04/2025 09:00:00 - 21/04/2025 10:00:00","BZN|MK","Without Sequence","2.08","",""
"21/04/2025 10:00:00 - 21/04/2025 11:00:00","BZN|MK","Without Sequence","0.10","",""
"21/04/2025 11:00:00 - 21/04/2025 12:00:00","BZN|MK","Without Sequence","0.10","",""
"21/04/2025 12:00:00 - 21/04/2025 13:00:00","BZN|MK","Without Sequence","0.10","",""
"21/04/2025 13:00:00 - 21/04/2025 14:00:00","BZN|MK","Without Sequence","0.10","",""
"21/04/2025 14:00:00 - 21/04/2025 15:00:00","BZN|MK","Without Sequence","0.10","",""
"21/04/2025 15:00:00 - 21/04/2025 16:00:00","BZN|MK","Without Sequence","0.10","",""
"21/04/2025 16:00:00 - 21/04/2025 17:00:00","BZN|MK","Without Sequence","18.62","",""
"21/04/2025 17:00:00 - 21/04/2025 18:00:00","BZN|MK","Without Sequence","72.92","",""
"21/04/2025 18:00:00 - 21/04/2025 19:00:00","BZN|MK","Without Sequence","101.89","",""
"21/04/2025 19:00:00 - 21/04/2025 20:00:00","BZN|MK","Without Sequence","125.92","",""
"21/04/2025 20:00:00 - 21/04/2025 21:00:00","BZN|MK","Without Sequence","144.31","",""
"21/04/2025 21:00:00 - 21/04/2025 22:00:00","BZN|MK","Without Sequence","131.69","",""
"21/04/2025 22:00:00 - 21/04/2025 23:00:00","BZN|MK","Without Sequence","118.58","",""
"21/04/2025 23:00:00 - 22/04/2025 00:00:00","BZN|MK","Without Sequence","108.06","",""
"22/04/2025 00:00:00 - 22/04/2025 01:00:00","BZN|MK","Without Sequence","109.78","",""
"22/04/2025 01:00:00 - 22/04/2025 02:00:00","BZN|MK","Without Sequence","105.98","",""
"22/04/2025 02:00:00 - 22/04/2025 03:00:00","BZN|MK","Without Sequence","103.32","",""
"22/04/2025 03:00:00 - 22/04/2025 04:00:00","BZN|MK","Without Sequence","103.21","",""
"22/04/2025 04:00:00 - 22/04/2025 05:00:00","BZN|MK","Without Sequence","104.98","",""
"22/04/2025 05:00:00 - 22/04/2025 06:00:00","BZN|MK","Without Sequence","104.99","",""
"22/04/2025 06:00:00 - 22/04/2025 07:00:00","BZN|MK","Without Sequence","119.68","",""
"22/04/2025 07:00:00 - 22/04/2025 08:00:00","BZN|MK","Without Sequence","133.01","",""
"22/04/2025 08:00:00 - 22/04/2025 09:00:00","BZN|MK","Without Sequence","104.99","",""
"22/04/2025 09:00:00 - 22/04/2025 10:00:00","BZN|MK","Without Sequence","72.94","",""
"22/04/2025 10:00:00 - 22/04/2025 11:00:00","BZN|MK","Without Sequence","53.90","",""
"22/04/2025 11:00:00 - 22/04/2025 12:00:00","BZN|MK","Without Sequence","50.00","",""
"22/04/2025 12:00:00 - 22/04/2025 13:00:00","BZN|MK","Without Sequence","42.95","",""
"22/04/2025 13:00:00 - 22/04/2025 14:00:00","BZN|MK","Without Sequence","44.99","",""
"22/04/2025 14:00:00 - 22/04/2025 15:00:00","BZN|MK","Without Sequence","45.07","",""
"22/04/2025 15:00:00 - 22/04/2025 16:00:00","BZN|MK","Without Sequence","67.39","",""
"22/04/2025 16:00:00 - 22/04/2025 17:00:00","BZN|MK","Without Sequence","87.35","",""
"22/04/2025 17:00:00 - 22/04/2025 18:00:00","BZN|MK","Without Sequence","99.99","",""
"22/04/2025 18:00:00 - 22/04/2025 19:00:00","BZN|MK","Without Sequence","129.75","",""
"22/04/2025 19:00:00 - 22/04/2025 20:00:00","BZN|MK","Without Sequence","175.00","",""
"22/04/2025 20:00:00 - 22/04/2025 21:00:00","BZN|MK","Without Sequence","183.99","",""
"22/04/2025 21:00:00 - 22/04/2025 22:00:00","BZN|MK","Without Sequence","145.42","",""
"22/04/2025 22:00:00 - 22/04/2025 23:00:00","BZN|MK","Without Sequence","125.94","",""
"22/04/2025 23:00:00 - 23/04/2025 00:00:00","BZN|MK","Without Sequence","110.00","",""
"23/04/2025 00:00:00 - 23/04/2025 01:00:00","BZN|MK","Without Sequence","113.07","",""
"23/04/2025 01:00:00 - 23/04/2025 02:00:00","BZN|MK","Without Sequence","112.16","",""
"23/04/2025 02:00:00 - 23/04/2025 03:00:00","BZN|MK","Without Sequence","108.45","",""
"23/04/2025 03:00:00 - 23/04/2025 04:00:00","BZN|MK","Without Sequence","106.09","",""
"23/04/2025 04:00:00 - 23/04/2025 05:00:00","BZN|MK","Without Sequence","108.09","",""
"23/04/2025 05:00:00 - 23/04/2025 06:00:00","BZN|MK","Without Sequence","113.87","",""
"23/04/2025 06:00:00 - 23/04/2025 07:00:00","BZN|MK","Without Sequence","144.16","",""
"23/04/2025 07:00:00 - 23/04/2025 08:00:00","BZN|MK","Without Sequence","159.65","",""
"23/04/2025 08:00:00 - 23/04/2025 09:00:00","BZN|MK","Without Sequence","109.01","",""
"23/04/2025 09:00:00 - 23/04/2025 10:00:00","BZN|MK","Without Sequence","85.08","",""
"23/04/2025 10:00:00 - 23/04/2025 11:00:00","BZN|MK","Without Sequence","57.07","",""
"23/04/2025 11:00:00 - 23/04/2025 12:00:00","BZN|MK","Without Sequence","50.43","",""
"23/04/2025 12:00:00 - 23/04/2025 13:00:00","BZN|MK","Without Sequence","41.71","",""
"23/04/2025 13:00:00 - 23/04/2025 14:00:00","BZN|MK","Without Sequence","53.48","",""
"23/04/2025 14:00:00 - 23/04/2025 15:00:00","BZN|MK","Without Sequence","75.67","",""
"23/04/2025 15:00:00 - 23/04/2025 16:00:00","BZN|MK","Without Sequence","89.99","",""
"23/04/2025 16:00:00 - 23/04/2025 17:00:00","BZN|MK","Without Sequence","100.00","",""
"23/04/2025 17:00:00 - 23/04/2025 18:00:00","BZN|MK","Without Sequence","121.26","",""
"23/04/2025 18:00:00 - 23/04/2025 19:00:00","BZN|MK","Without Sequence","157.93","",""
"23/04/2025 19:00:00 - 23/04/2025 20:00:00","BZN|MK","Without Sequence","196.57","",""
"23/04/2025 20:00:00 - 23/04/2025 21:00:00","BZN|MK","Without Sequence","199.74","",""
"23/04/2025 21:00:00 - 23/04/2025 22:00:00","BZN|MK","Without Sequence","143.54","",""
"23/04/2025 22:00:00 - 23/04/2025 23:00:00","BZN|MK","Without Sequence","121.60","",""
"23/04/2025 23:00:00 - 24/04/2025 00:00:00","BZN|MK","Without Sequence","110.54","",""
"24/04/2025 00:00:00 - 24/04/2025 01:00:00","BZN|MK","Without Sequence","105.29","",""
"24/04/2025 01:00:00 - 24/04/2025 02:00:00","BZN|MK","Without Sequence","101.17","",""
"24/04/2025 02:00:00 - 24/04/2025 03:00:00","BZN|MK","Without Sequence","97.73","",""
"24/04/2025 03:00:00 - 24/04/2025 04:00:00","BZN|MK","Without Sequence","97.18","",""
"24/04/2025 04:00:00 - 24/04/2025 05:00:00","BZN|MK","Without Sequence","99.15","",""
"24/04/2025 05:00:00 - 24/04/2025 06:00:00","BZN|MK","Without Sequence","106.44","",""
"24/04/2025 06:00:00 - 24/04/2025 07:00:00","BZN|MK","Without Sequence","115.01","",""
"24/04/2025 07:00:00 - 24/04/2025 08:00:00","BZN|MK","Without Sequence","119.25","",""
"24/04/2025 08:00:00 - 24/04/2025 09:00:00","BZN|MK","Without Sequence","114.00","",""
"24/04/2025 09:00:00 - 24/04/2025 10:00:00","BZN|MK","Without Sequence","97.32","",""
"24/04/2025 10:00:00 - 24/04/2025 11:00:00","BZN|MK","Without Sequence","82.02","",""
