"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/10/2023 10:00:00 - 06/10/2023 11:00:00","BZN|MK","Without Sequence","93.30","",""
"06/10/2023 11:00:00 - 06/10/2023 12:00:00","BZN|MK","Without Sequence","82.50","",""
"06/10/2023 12:00:00 - 06/10/2023 13:00:00","BZN|MK","Without Sequence","75.00","",""
"06/10/2023 13:00:00 - 06/10/2023 14:00:00","BZN|MK","Without Sequence","76.40","",""
"06/10/2023 14:00:00 - 06/10/2023 15:00:00","BZN|MK","Without Sequence","83.00","",""
"06/10/2023 15:00:00 - 06/10/2023 16:00:00","BZN|MK","Without Sequence","100.10","",""
"06/10/2023 16:00:00 - 06/10/2023 17:00:00","BZN|MK","Without Sequence","98.00","",""
"06/10/2023 17:00:00 - 06/10/2023 18:00:00","BZN|MK","Without Sequence","127.20","",""
"06/10/2023 18:00:00 - 06/10/2023 19:00:00","BZN|MK","Without Sequence","150.00","",""
"06/10/2023 19:00:00 - 06/10/2023 20:00:00","BZN|MK","Without Sequence","193.10","",""
"06/10/2023 20:00:00 - 06/10/2023 21:00:00","BZN|MK","Without Sequence","135.00","",""
"06/10/2023 21:00:00 - 06/10/2023 22:00:00","BZN|MK","Without Sequence","107.50","",""
"06/10/2023 22:00:00 - 06/10/2023 23:00:00","BZN|MK","Without Sequence","100.30","",""
"06/10/2023 23:00:00 - 07/10/2023 00:00:00","BZN|MK","Without Sequence","93.20","",""
"07/10/2023 00:00:00 - 07/10/2023 01:00:00","BZN|MK","Without Sequence","81.30","",""
"07/10/2023 01:00:00 - 07/10/2023 02:00:00","BZN|MK","Without Sequence","73.20","",""
"07/10/2023 02:00:00 - 07/10/2023 03:00:00","BZN|MK","Without Sequence","65.10","",""
"07/10/2023 03:00:00 - 07/10/2023 04:00:00","BZN|MK","Without Sequence","63.40","",""
"07/10/2023 04:00:00 - 07/10/2023 05:00:00","BZN|MK","Without Sequence","56.30","",""
"07/10/2023 05:00:00 - 07/10/2023 06:00:00","BZN|MK","Without Sequence","48.90","",""
"07/10/2023 06:00:00 - 07/10/2023 07:00:00","BZN|MK","Without Sequence","71.40","",""
"07/10/2023 07:00:00 - 07/10/2023 08:00:00","BZN|MK","Without Sequence","87.00","",""
"07/10/2023 08:00:00 - 07/10/2023 09:00:00","BZN|MK","Without Sequence","89.90","",""
"07/10/2023 09:00:00 - 07/10/2023 10:00:00","BZN|MK","Without Sequence","70.70","",""
"07/10/2023 10:00:00 - 07/10/2023 11:00:00","BZN|MK","Without Sequence","57.70","",""
"07/10/2023 11:00:00 - 07/10/2023 12:00:00","BZN|MK","Without Sequence","37.10","",""
"07/10/2023 12:00:00 - 07/10/2023 13:00:00","BZN|MK","Without Sequence","17.60","",""
"07/10/2023 13:00:00 - 07/10/2023 14:00:00","BZN|MK","Without Sequence","17.20","",""
"07/10/2023 14:00:00 - 07/10/2023 15:00:00","BZN|MK","Without Sequence","24.70","",""
"07/10/2023 15:00:00 - 07/10/2023 16:00:00","BZN|MK","Without Sequence","37.00","",""
"07/10/2023 16:00:00 - 07/10/2023 17:00:00","BZN|MK","Without Sequence","80.10","",""
"07/10/2023 17:00:00 - 07/10/2023 18:00:00","BZN|MK","Without Sequence","98.00","",""
"07/10/2023 18:00:00 - 07/10/2023 19:00:00","BZN|MK","Without Sequence","100.10","",""
"07/10/2023 19:00:00 - 07/10/2023 20:00:00","BZN|MK","Without Sequence","113.10","",""
"07/10/2023 20:00:00 - 07/10/2023 21:00:00","BZN|MK","Without Sequence","105.80","",""
"07/10/2023 21:00:00 - 07/10/2023 22:00:00","BZN|MK","Without Sequence","93.50","",""
"07/10/2023 22:00:00 - 07/10/2023 23:00:00","BZN|MK","Without Sequence","90.80","",""
"07/10/2023 23:00:00 - 08/10/2023 00:00:00","BZN|MK","Without Sequence","81.40","",""
"08/10/2023 00:00:00 - 08/10/2023 01:00:00","BZN|MK","Without Sequence","71.60","",""
"08/10/2023 01:00:00 - 08/10/2023 02:00:00","BZN|MK","Without Sequence","53.40","",""
"08/10/2023 02:00:00 - 08/10/2023 03:00:00","BZN|MK","Without Sequence","57.20","",""
"08/10/2023 03:00:00 - 08/10/2023 04:00:00","BZN|MK","Without Sequence","42.00","",""
"08/10/2023 04:00:00 - 08/10/2023 05:00:00","BZN|MK","Without Sequence","43.20","",""
"08/10/2023 05:00:00 - 08/10/2023 06:00:00","BZN|MK","Without Sequence","50.00","",""
"08/10/2023 06:00:00 - 08/10/2023 07:00:00","BZN|MK","Without Sequence","69.60","",""
"08/10/2023 07:00:00 - 08/10/2023 08:00:00","BZN|MK","Without Sequence","78.70","",""
"08/10/2023 08:00:00 - 08/10/2023 09:00:00","BZN|MK","Without Sequence","95.00","",""
"08/10/2023 09:00:00 - 08/10/2023 10:00:00","BZN|MK","Without Sequence","80.00","",""
"08/10/2023 10:00:00 - 08/10/2023 11:00:00","BZN|MK","Without Sequence","65.00","",""
"08/10/2023 11:00:00 - 08/10/2023 12:00:00","BZN|MK","Without Sequence","52.80","",""
"08/10/2023 12:00:00 - 08/10/2023 13:00:00","BZN|MK","Without Sequence","39.50","",""
"08/10/2023 13:00:00 - 08/10/2023 14:00:00","BZN|MK","Without Sequence","39.40","",""
"08/10/2023 14:00:00 - 08/10/2023 15:00:00","BZN|MK","Without Sequence","45.00","",""
"08/10/2023 15:00:00 - 08/10/2023 16:00:00","BZN|MK","Without Sequence","65.00","",""
"08/10/2023 16:00:00 - 08/10/2023 17:00:00","BZN|MK","Without Sequence","80.00","",""
"08/10/2023 17:00:00 - 08/10/2023 18:00:00","BZN|MK","Without Sequence","96.70","",""
"08/10/2023 18:00:00 - 08/10/2023 19:00:00","BZN|MK","Without Sequence","122.60","",""
"08/10/2023 19:00:00 - 08/10/2023 20:00:00","BZN|MK","Without Sequence","135.70","",""
"08/10/2023 20:00:00 - 08/10/2023 21:00:00","BZN|MK","Without Sequence","121.70","",""
"08/10/2023 21:00:00 - 08/10/2023 22:00:00","BZN|MK","Without Sequence","107.20","",""
"08/10/2023 22:00:00 - 08/10/2023 23:00:00","BZN|MK","Without Sequence","95.90","",""
"08/10/2023 23:00:00 - 09/10/2023 00:00:00","BZN|MK","Without Sequence","90.60","",""
"09/10/2023 00:00:00 - 09/10/2023 01:00:00","BZN|MK","Without Sequence","94.30","",""
"09/10/2023 01:00:00 - 09/10/2023 02:00:00","BZN|MK","Without Sequence","85.50","",""
"09/10/2023 02:00:00 - 09/10/2023 03:00:00","BZN|MK","Without Sequence","77.80","",""
"09/10/2023 03:00:00 - 09/10/2023 04:00:00","BZN|MK","Without Sequence","71.10","",""
"09/10/2023 04:00:00 - 09/10/2023 05:00:00","BZN|MK","Without Sequence","71.60","",""
"09/10/2023 05:00:00 - 09/10/2023 06:00:00","BZN|MK","Without Sequence","75.70","",""
"09/10/2023 06:00:00 - 09/10/2023 07:00:00","BZN|MK","Without Sequence","108.00","",""
"09/10/2023 07:00:00 - 09/10/2023 08:00:00","BZN|MK","Without Sequence","124.50","",""
"09/10/2023 08:00:00 - 09/10/2023 09:00:00","BZN|MK","Without Sequence","128.80","",""
"09/10/2023 09:00:00 - 09/10/2023 10:00:00","BZN|MK","Without Sequence","111.00","",""
"09/10/2023 10:00:00 - 09/10/2023 11:00:00","BZN|MK","Without Sequence","93.20","",""
"09/10/2023 11:00:00 - 09/10/2023 12:00:00","BZN|MK","Without Sequence","86.10","",""
"09/10/2023 12:00:00 - 09/10/2023 13:00:00","BZN|MK","Without Sequence","77.10","",""
"09/10/2023 13:00:00 - 09/10/2023 14:00:00","BZN|MK","Without Sequence","74.80","",""
"09/10/2023 14:00:00 - 09/10/2023 15:00:00","BZN|MK","Without Sequence","88.00","",""
"09/10/2023 15:00:00 - 09/10/2023 16:00:00","BZN|MK","Without Sequence","95.60","",""
"09/10/2023 16:00:00 - 09/10/2023 17:00:00","BZN|MK","Without Sequence","108.30","",""
"09/10/2023 17:00:00 - 09/10/2023 18:00:00","BZN|MK","Without Sequence","137.30","",""
"09/10/2023 18:00:00 - 09/10/2023 19:00:00","BZN|MK","Without Sequence","161.30","",""
"09/10/2023 19:00:00 - 09/10/2023 20:00:00","BZN|MK","Without Sequence","210.10","",""
"09/10/2023 20:00:00 - 09/10/2023 21:00:00","BZN|MK","Without Sequence","169.60","",""
"09/10/2023 21:00:00 - 09/10/2023 22:00:00","BZN|MK","Without Sequence","105.00","",""
"09/10/2023 22:00:00 - 09/10/2023 23:00:00","BZN|MK","Without Sequence","113.20","",""
"09/10/2023 23:00:00 - 10/10/2023 00:00:00","BZN|MK","Without Sequence","99.30","",""
"10/10/2023 00:00:00 - 10/10/2023 01:00:00","BZN|MK","Without Sequence","94.30","",""
"10/10/2023 01:00:00 - 10/10/2023 02:00:00","BZN|MK","Without Sequence","85.50","",""
"10/10/2023 02:00:00 - 10/10/2023 03:00:00","BZN|MK","Without Sequence","77.80","",""
"10/10/2023 03:00:00 - 10/10/2023 04:00:00","BZN|MK","Without Sequence","71.10","",""
"10/10/2023 04:00:00 - 10/10/2023 05:00:00","BZN|MK","Without Sequence","71.60","",""
"10/10/2023 05:00:00 - 10/10/2023 06:00:00","BZN|MK","Without Sequence","75.70","",""
"10/10/2023 06:00:00 - 10/10/2023 07:00:00","BZN|MK","Without Sequence","108.00","",""
"10/10/2023 07:00:00 - 10/10/2023 08:00:00","BZN|MK","Without Sequence","124.50","",""
"10/10/2023 08:00:00 - 10/10/2023 09:00:00","BZN|MK","Without Sequence","128.80","",""
"10/10/2023 09:00:00 - 10/10/2023 10:00:00","BZN|MK","Without Sequence","111.00","",""
"10/10/2023 10:00:00 - 10/10/2023 11:00:00","BZN|MK","Without Sequence","93.20","",""
"10/10/2023 11:00:00 - 10/10/2023 12:00:00","BZN|MK","Without Sequence","86.10","",""
"10/10/2023 12:00:00 - 10/10/2023 13:00:00","BZN|MK","Without Sequence","77.10","",""
"10/10/2023 13:00:00 - 10/10/2023 14:00:00","BZN|MK","Without Sequence","74.80","",""
"10/10/2023 14:00:00 - 10/10/2023 15:00:00","BZN|MK","Without Sequence","88.00","",""
"10/10/2023 15:00:00 - 10/10/2023 16:00:00","BZN|MK","Without Sequence","95.60","",""
"10/10/2023 16:00:00 - 10/10/2023 17:00:00","BZN|MK","Without Sequence","108.30","",""
"10/10/2023 17:00:00 - 10/10/2023 18:00:00","BZN|MK","Without Sequence","137.30","",""
"10/10/2023 18:00:00 - 10/10/2023 19:00:00","BZN|MK","Without Sequence","161.30","",""
"10/10/2023 19:00:00 - 10/10/2023 20:00:00","BZN|MK","Without Sequence","210.10","",""
"10/10/2023 20:00:00 - 10/10/2023 21:00:00","BZN|MK","Without Sequence","169.60","",""
"10/10/2023 21:00:00 - 10/10/2023 22:00:00","BZN|MK","Without Sequence","105.00","",""
"10/10/2023 22:00:00 - 10/10/2023 23:00:00","BZN|MK","Without Sequence","113.20","",""
"10/10/2023 23:00:00 - 11/10/2023 00:00:00","BZN|MK","Without Sequence","99.30","",""
"11/10/2023 00:00:00 - 11/10/2023 01:00:00","BZN|MK","Without Sequence","97.00","",""
"11/10/2023 01:00:00 - 11/10/2023 02:00:00","BZN|MK","Without Sequence","92.30","",""
"11/10/2023 02:00:00 - 11/10/2023 03:00:00","BZN|MK","Without Sequence","79.20","",""
"11/10/2023 03:00:00 - 11/10/2023 04:00:00","BZN|MK","Without Sequence","79.10","",""
"11/10/2023 04:00:00 - 11/10/2023 05:00:00","BZN|MK","Without Sequence","77.10","",""
"11/10/2023 05:00:00 - 11/10/2023 06:00:00","BZN|MK","Without Sequence","100.00","",""
"11/10/2023 06:00:00 - 11/10/2023 07:00:00","BZN|MK","Without Sequence","138.20","",""
"11/10/2023 07:00:00 - 11/10/2023 08:00:00","BZN|MK","Without Sequence","163.00","",""
"11/10/2023 08:00:00 - 11/10/2023 09:00:00","BZN|MK","Without Sequence","169.30","",""
"11/10/2023 09:00:00 - 11/10/2023 10:00:00","BZN|MK","Without Sequence","120.00","",""
"11/10/2023 10:00:00 - 11/10/2023 11:00:00","BZN|MK","Without Sequence","105.00","",""
"11/10/2023 11:00:00 - 11/10/2023 12:00:00","BZN|MK","Without Sequence","100.00","",""
"11/10/2023 12:00:00 - 11/10/2023 13:00:00","BZN|MK","Without Sequence","93.80","",""
"11/10/2023 13:00:00 - 11/10/2023 14:00:00","BZN|MK","Without Sequence","90.70","",""
"11/10/2023 14:00:00 - 11/10/2023 15:00:00","BZN|MK","Without Sequence","92.40","",""
"11/10/2023 15:00:00 - 11/10/2023 16:00:00","BZN|MK","Without Sequence","100.00","",""
"11/10/2023 16:00:00 - 11/10/2023 17:00:00","BZN|MK","Without Sequence","129.10","",""
"11/10/2023 17:00:00 - 11/10/2023 18:00:00","BZN|MK","Without Sequence","175.00","",""
"11/10/2023 18:00:00 - 11/10/2023 19:00:00","BZN|MK","Without Sequence","196.90","",""
"11/10/2023 19:00:00 - 11/10/2023 20:00:00","BZN|MK","Without Sequence","227.50","",""
"11/10/2023 20:00:00 - 11/10/2023 21:00:00","BZN|MK","Without Sequence","178.30","",""
"11/10/2023 21:00:00 - 11/10/2023 22:00:00","BZN|MK","Without Sequence","123.70","",""
"11/10/2023 22:00:00 - 11/10/2023 23:00:00","BZN|MK","Without Sequence","104.20","",""
"11/10/2023 23:00:00 - 12/10/2023 00:00:00","BZN|MK","Without Sequence","93.30","",""
"12/10/2023 00:00:00 - 12/10/2023 01:00:00","BZN|MK","Without Sequence","93.30","",""
"12/10/2023 01:00:00 - 12/10/2023 02:00:00","BZN|MK","Without Sequence","83.60","",""
"12/10/2023 02:00:00 - 12/10/2023 03:00:00","BZN|MK","Without Sequence","78.20","",""
"12/10/2023 03:00:00 - 12/10/2023 04:00:00","BZN|MK","Without Sequence","78.00","",""
"12/10/2023 04:00:00 - 12/10/2023 05:00:00","BZN|MK","Without Sequence","78.50","",""
"12/10/2023 05:00:00 - 12/10/2023 06:00:00","BZN|MK","Without Sequence","92.10","",""
"12/10/2023 06:00:00 - 12/10/2023 07:00:00","BZN|MK","Without Sequence","145.20","",""
"12/10/2023 07:00:00 - 12/10/2023 08:00:00","BZN|MK","Without Sequence","162.50","",""
"12/10/2023 08:00:00 - 12/10/2023 09:00:00","BZN|MK","Without Sequence","142.90","",""
"12/10/2023 09:00:00 - 12/10/2023 10:00:00","BZN|MK","Without Sequence","130.10","",""
"12/10/2023 10:00:00 - 12/10/2023 11:00:00","BZN|MK","Without Sequence","114.10","",""
"12/10/2023 11:00:00 - 12/10/2023 12:00:00","BZN|MK","Without Sequence","110.60","",""
"12/10/2023 12:00:00 - 12/10/2023 13:00:00","BZN|MK","Without Sequence","105.70","",""
"12/10/2023 13:00:00 - 12/10/2023 14:00:00","BZN|MK","Without Sequence","105.40","",""
"12/10/2023 14:00:00 - 12/10/2023 15:00:00","BZN|MK","Without Sequence","111.50","",""
"12/10/2023 15:00:00 - 12/10/2023 16:00:00","BZN|MK","Without Sequence","123.30","",""
"12/10/2023 16:00:00 - 12/10/2023 17:00:00","BZN|MK","Without Sequence","136.80","",""
"12/10/2023 17:00:00 - 12/10/2023 18:00:00","BZN|MK","Without Sequence","164.10","",""
"12/10/2023 18:00:00 - 12/10/2023 19:00:00","BZN|MK","Without Sequence","187.10","",""
"12/10/2023 19:00:00 - 12/10/2023 20:00:00","BZN|MK","Without Sequence","225.40","",""
"12/10/2023 20:00:00 - 12/10/2023 21:00:00","BZN|MK","Without Sequence","187.50","",""
"12/10/2023 21:00:00 - 12/10/2023 22:00:00","BZN|MK","Without Sequence","151.20","",""
"12/10/2023 22:00:00 - 12/10/2023 23:00:00","BZN|MK","Without Sequence","135.20","",""
"12/10/2023 23:00:00 - 13/10/2023 00:00:00","BZN|MK","Without Sequence","129.00","",""
"13/10/2023 00:00:00 - 13/10/2023 01:00:00","BZN|MK","Without Sequence","115.20","",""
"13/10/2023 01:00:00 - 13/10/2023 02:00:00","BZN|MK","Without Sequence","105.00","",""
"13/10/2023 02:00:00 - 13/10/2023 03:00:00","BZN|MK","Without Sequence","99.60","",""
"13/10/2023 03:00:00 - 13/10/2023 04:00:00","BZN|MK","Without Sequence","95.20","",""
"13/10/2023 04:00:00 - 13/10/2023 05:00:00","BZN|MK","Without Sequence","95.40","",""
"13/10/2023 05:00:00 - 13/10/2023 06:00:00","BZN|MK","Without Sequence","119.90","",""
"13/10/2023 06:00:00 - 13/10/2023 07:00:00","BZN|MK","Without Sequence","140.00","",""
"13/10/2023 07:00:00 - 13/10/2023 08:00:00","BZN|MK","Without Sequence","166.50","",""
"13/10/2023 08:00:00 - 13/10/2023 09:00:00","BZN|MK","Without Sequence","155.30","",""
"13/10/2023 09:00:00 - 13/10/2023 10:00:00","BZN|MK","Without Sequence","127.70","",""
"13/10/2023 10:00:00 - 13/10/2023 11:00:00","BZN|MK","Without Sequence","109.90","",""
"13/10/2023 11:00:00 - 13/10/2023 12:00:00","BZN|MK","Without Sequence","98.20","",""
"13/10/2023 12:00:00 - 13/10/2023 13:00:00","BZN|MK","Without Sequence","93.80","",""
"13/10/2023 13:00:00 - 13/10/2023 14:00:00","BZN|MK","Without Sequence","95.80","",""
"13/10/2023 14:00:00 - 13/10/2023 15:00:00","BZN|MK","Without Sequence","109.90","",""
"13/10/2023 15:00:00 - 13/10/2023 16:00:00","BZN|MK","Without Sequence","125.50","",""
"13/10/2023 16:00:00 - 13/10/2023 17:00:00","BZN|MK","Without Sequence","139.90","",""
"13/10/2023 17:00:00 - 13/10/2023 18:00:00","BZN|MK","Without Sequence","172.50","",""
"13/10/2023 18:00:00 - 13/10/2023 19:00:00","BZN|MK","Without Sequence","185.10","",""
"13/10/2023 19:00:00 - 13/10/2023 20:00:00","BZN|MK","Without Sequence","213.50","",""
"13/10/2023 20:00:00 - 13/10/2023 21:00:00","BZN|MK","Without Sequence","190.60","",""
"13/10/2023 21:00:00 - 13/10/2023 22:00:00","BZN|MK","Without Sequence","155.10","",""
"13/10/2023 22:00:00 - 13/10/2023 23:00:00","BZN|MK","Without Sequence","129.00","",""
"13/10/2023 23:00:00 - 14/10/2023 00:00:00","BZN|MK","Without Sequence","121.70","",""
"14/10/2023 00:00:00 - 14/10/2023 01:00:00","BZN|MK","Without Sequence","131.80","",""
"14/10/2023 01:00:00 - 14/10/2023 02:00:00","BZN|MK","Without Sequence","131.80","",""
"14/10/2023 02:00:00 - 14/10/2023 03:00:00","BZN|MK","Without Sequence","117.10","",""
"14/10/2023 03:00:00 - 14/10/2023 04:00:00","BZN|MK","Without Sequence","112.90","",""
"14/10/2023 04:00:00 - 14/10/2023 05:00:00","BZN|MK","Without Sequence","105.20","",""
"14/10/2023 05:00:00 - 14/10/2023 06:00:00","BZN|MK","Without Sequence","105.80","",""
"14/10/2023 06:00:00 - 14/10/2023 07:00:00","BZN|MK","Without Sequence","127.60","",""
"14/10/2023 07:00:00 - 14/10/2023 08:00:00","BZN|MK","Without Sequence","117.50","",""
"14/10/2023 08:00:00 - 14/10/2023 09:00:00","BZN|MK","Without Sequence","107.50","",""
"14/10/2023 09:00:00 - 14/10/2023 10:00:00","BZN|MK","Without Sequence","101.70","",""
"14/10/2023 10:00:00 - 14/10/2023 11:00:00","BZN|MK","Without Sequence","93.20","",""
"14/10/2023 11:00:00 - 14/10/2023 12:00:00","BZN|MK","Without Sequence","86.40","",""
"14/10/2023 12:00:00 - 14/10/2023 13:00:00","BZN|MK","Without Sequence","85.50","",""
"14/10/2023 13:00:00 - 14/10/2023 14:00:00","BZN|MK","Without Sequence","89.40","",""
"14/10/2023 14:00:00 - 14/10/2023 15:00:00","BZN|MK","Without Sequence","90.80","",""
"14/10/2023 15:00:00 - 14/10/2023 16:00:00","BZN|MK","Without Sequence","110.20","",""
"14/10/2023 16:00:00 - 14/10/2023 17:00:00","BZN|MK","Without Sequence","135.30","",""
"14/10/2023 17:00:00 - 14/10/2023 18:00:00","BZN|MK","Without Sequence","155.70","",""
"14/10/2023 18:00:00 - 14/10/2023 19:00:00","BZN|MK","Without Sequence","169.20","",""
"14/10/2023 19:00:00 - 14/10/2023 20:00:00","BZN|MK","Without Sequence","182.50","",""
"14/10/2023 20:00:00 - 14/10/2023 21:00:00","BZN|MK","Without Sequence","166.80","",""
"14/10/2023 21:00:00 - 14/10/2023 22:00:00","BZN|MK","Without Sequence","135.70","",""
"14/10/2023 22:00:00 - 14/10/2023 23:00:00","BZN|MK","Without Sequence","136.50","",""
"14/10/2023 23:00:00 - 15/10/2023 00:00:00","BZN|MK","Without Sequence","117.50","",""
"15/10/2023 00:00:00 - 15/10/2023 01:00:00","BZN|MK","Without Sequence","98.00","",""
"15/10/2023 01:00:00 - 15/10/2023 02:00:00","BZN|MK","Without Sequence","91.30","",""
"15/10/2023 02:00:00 - 15/10/2023 03:00:00","BZN|MK","Without Sequence","89.40","",""
"15/10/2023 03:00:00 - 15/10/2023 04:00:00","BZN|MK","Without Sequence","85.80","",""
"15/10/2023 04:00:00 - 15/10/2023 05:00:00","BZN|MK","Without Sequence","91.10","",""
"15/10/2023 05:00:00 - 15/10/2023 06:00:00","BZN|MK","Without Sequence","93.20","",""
"15/10/2023 06:00:00 - 15/10/2023 07:00:00","BZN|MK","Without Sequence","78.70","",""
"15/10/2023 07:00:00 - 15/10/2023 08:00:00","BZN|MK","Without Sequence","93.60","",""
"15/10/2023 08:00:00 - 15/10/2023 09:00:00","BZN|MK","Without Sequence","95.20","",""
"15/10/2023 09:00:00 - 15/10/2023 10:00:00","BZN|MK","Without Sequence","94.90","",""
"15/10/2023 10:00:00 - 15/10/2023 11:00:00","BZN|MK","Without Sequence","89.90","",""
"15/10/2023 11:00:00 - 15/10/2023 12:00:00","BZN|MK","Without Sequence","69.30","",""
"15/10/2023 12:00:00 - 15/10/2023 13:00:00","BZN|MK","Without Sequence","50.90","",""
"15/10/2023 13:00:00 - 15/10/2023 14:00:00","BZN|MK","Without Sequence","45.80","",""
"15/10/2023 14:00:00 - 15/10/2023 15:00:00","BZN|MK","Without Sequence","53.80","",""
"15/10/2023 15:00:00 - 15/10/2023 16:00:00","BZN|MK","Without Sequence","82.10","",""
"15/10/2023 16:00:00 - 15/10/2023 17:00:00","BZN|MK","Without Sequence","100.10","",""
"15/10/2023 17:00:00 - 15/10/2023 18:00:00","BZN|MK","Without Sequence","126.50","",""
"15/10/2023 18:00:00 - 15/10/2023 19:00:00","BZN|MK","Without Sequence","150.00","",""
"15/10/2023 19:00:00 - 15/10/2023 20:00:00","BZN|MK","Without Sequence","170.50","",""
"15/10/2023 20:00:00 - 15/10/2023 21:00:00","BZN|MK","Without Sequence","147.70","",""
"15/10/2023 21:00:00 - 15/10/2023 22:00:00","BZN|MK","Without Sequence","123.60","",""
"15/10/2023 22:00:00 - 15/10/2023 23:00:00","BZN|MK","Without Sequence","117.50","",""
"15/10/2023 23:00:00 - 16/10/2023 00:00:00","BZN|MK","Without Sequence","108.50","",""
"16/10/2023 00:00:00 - 16/10/2023 01:00:00","BZN|MK","Without Sequence","105.70","",""
"16/10/2023 01:00:00 - 16/10/2023 02:00:00","BZN|MK","Without Sequence","97.60","",""
"16/10/2023 02:00:00 - 16/10/2023 03:00:00","BZN|MK","Without Sequence","97.60","",""
"16/10/2023 03:00:00 - 16/10/2023 04:00:00","BZN|MK","Without Sequence","97.60","",""
"16/10/2023 04:00:00 - 16/10/2023 05:00:00","BZN|MK","Without Sequence","102.50","",""
"16/10/2023 05:00:00 - 16/10/2023 06:00:00","BZN|MK","Without Sequence","107.40","",""
"16/10/2023 06:00:00 - 16/10/2023 07:00:00","BZN|MK","Without Sequence","142.80","",""
"16/10/2023 07:00:00 - 16/10/2023 08:00:00","BZN|MK","Without Sequence","172.30","",""
"16/10/2023 08:00:00 - 16/10/2023 09:00:00","BZN|MK","Without Sequence","175.90","",""
"16/10/2023 09:00:00 - 16/10/2023 10:00:00","BZN|MK","Without Sequence","140.50","",""
"16/10/2023 10:00:00 - 16/10/2023 11:00:00","BZN|MK","Without Sequence","129.20","",""
"16/10/2023 11:00:00 - 16/10/2023 12:00:00","BZN|MK","Without Sequence","118.70","",""
"16/10/2023 12:00:00 - 16/10/2023 13:00:00","BZN|MK","Without Sequence","114.80","",""
